Title,Authors,Link
Effect of Simulated Cosmic Radiation on Cytomegalovirus Reactivation and Lytic Replication,"Satish K Mehta, Douglass M Diak, Sara Bustos-Lopez, Mayra Nelman-Gonzalez, Xi Chen, Ianik Plante, Stephen J Stray, Ritesh Tandon, Brian E Crucian",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11477029/
A Tissue Retrieval and Postharvest Processing Regimen for Rodent Reproductive Tissues Compatible with Long-Term Storage on the International Space Station and Postflight Biospecimen Sharing Program,"Vijayalaxmi Gupta, Lesya Holets-Bondar, Katherine F Roby, George Enders, Joseph S Tash",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4309301/
Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,"Begum Aydogan Mathyk, Marshall Tabetah, Rashid Karim, Victoria Zaksas, JangKeun Kim, R I Anu, Masafumi Muratani, Alexia Tasoula, Ruth Subhash Singh, Yen-Kai Chen, Eliah Overbey, Jiwoon Park, Henry Cope, Hossein Fazelinia, Davide Povero, Joseph Borg, Remi V Klotz, Min Yu, Steven L Young, Christopher E Mason, Nathaniel Szewczyk, Riley M St Clair, Fathi Karouia, Afshin Beheshti",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/
The multiscale structural and mechanical effects of mouse supraspinatus muscle unloading on the mature enthesis,"Alix C Deymier, Andrea G Schwartz, Zhounghou Cai, Tyrone L Daulton, Jill D Pasteris, Guy M Genin, Stavros Thomopoulos",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6343501/
Multiscale effects of spaceflight on murine tendon and bone,"Alix C Deymier, Andrea G Schwartz, Chanteak Lim, Brian Wingender, Akhilesh Kotiya, Hua Shen, Matthew J Silva, Stavros Thomopoulos",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7138367/
Reproducible changes in the gut microbiome suggest a shift in microbial and host metabolism during spaceflight,"Peng Jiang, Stefan J Green, George E Chlipala, Fred W Turek, Martha Hotz Vitaterna",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6689164/
Failure to Generate Bone Marrow Adipocytes Does Not Protect Mice from Ovariectomy-Induced Osteopenia,"Urszula T Iwaniec, Russell T Turner",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3564669/
Acute Exposure to High Dose γ-Radiation Results in Transient Activation of Bone Lining Cells,"Russell T Turner, Urszula T Iwaniec, Carmen P Wong, Laurence B Lindenmaier, Lindsay A Wagner, Adam J Branscum, Scott A Menn, James Taylor, Ye Zhang, Honglu Wu, Jean D Sibonga",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4042434/
Morbid Obesity Attenuates the Skeletal Abnormalities Associated with Leptin Deficiency in Mice,"Russell T Turner, Kenneth A Philbrick, Carmen P Wong, Dawn A Olson, Adam J Branscum, Urszula T Iwaniec",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4161659/
Hypothalamic Leptin Gene Therapy Reduces Body Weight without Accelerating Age-Related Bone Loss,"Russell T Turner, Michael Dube, Adam J Branscum, Carmen P Wong, Dawn A Olson, Xiaoying Zhong, Mercedes F Kweh, Iske V Larkin, Thomas J Wronski, Clifford J Rosen, Satya P Kalra, Urszula T Iwaniec",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4917201/
Hypothalamic Leptin Gene Therapy Reduces Bone Marrow Adiposity inob/obMice Fed Regular and High-Fat Diets,"Laurence B Lindenmaier, Kenneth A Philbrick, Adam J Branscum, Satya P Kalra, Russell T Turner, Urszula T Iwaniec",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4985531/
Room Temperature Housing Results in Premature Cancellous Bone Loss in Growing Female Mice: Implications for the Mouse as a Preclinical Model for Age-Related Bone Loss,"Urszula T Iwaniec, Kenneth A Philbrick, Carmen P Wong, Jody L Gordon, Arianna M Kahler-Quesada, Dawn A Olson, Adam J Branscum, Jennifer L Sargent, Victoria E DeMambro, Clifford J Rosen, Russell T Turner",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5421618/
Spaceflight-induced vertebral bone loss in ovariectomized rats is associated with increased bone marrow adiposity and no change in bone formation,"Jessica A Keune, Kenneth A Philbrick, Adam J Branscum, Urszula T Iwaniec, Russell T Turner",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515514/
The Role of Estrogen Receptor α in Response to Longitudinal Bone Growth in ob/ob Mice,"Lin-Yu Jin, Chen Guo, Shuai Xu, Hai-Ying Liu, Xin-Feng Li",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8671758/
Effects of hypothalamic leptin gene therapy on osteopetrosis in leptin-deficient mice,"Kenneth A Philbrick, Stephen A Martin, Amy R Colagiovanni, Adam J Branscum, Russell T Turner, Urszula T Iwaniec",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5771473/
Leptin Stimulates Bone Formation inob/obMice at Doses Having Minimal Impact on Energy Metabolism,"Kenneth A Philbrick, Carmen P Wong, Adam J Branscum, Russell T Turner, Urszula T Iwaniec",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5288125/
Bone Marrow Adipose Tissue Deficiency Increases Disuse-Induced Bone Loss in Male Mice,"Jessica A Keune, Carmen P Wong, Adam J Branscum, Urszula T Iwaniec, Russell T Turner",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5389344/
Mannose Receptor Deficiency Impacts Bone Marrow and Circulating Immune Cells during High Fat Diet Induced Obesity,"Jasmine Nour, Annalisa Moregola, Monika Svecla, Lorenzo Da Dalt, Rossella Bellini, Olivier Neyrolles, Gian Paolo Fadini, Yoann Rombouts, Mattia Albiero, Fabrizia Bonacina, Giuseppe Danilo Norata",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9784906/
Maintenance of Near Normal Bone Mass and Architecture in Lethally Irradiated Female Mice following Adoptive Transfer with as few as 750 Purified Hematopoietic Stem Cells,"Richard T Deyhle, Jr, Carmen P Wong, Stephen A Martin, Melissa Q McDougall, Dawn A Olson, Adam J Branscum, Scott A Menn, Urszula T Iwaniec, David M Hamby, Russell T Turner",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6548323/
Effect of Leptin Deficiency on the Skeletal Response to Hindlimb Unloading in Adult Male Mice,"Jessica A Keune, Adam J Branscum, Carmen P Wong, Urszula T Iwaniec, Russell T Turner",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6597714/
Thermoneutral housing attenuates premature cancellous bone loss in male C57BL/6J mice,"Stephen A Martin, Kenneth A Philbrick, Carmen P Wong, Dawn A Olson, Adam J Branscum, Donald B Jump, Charles K Marik, Jonathan M DenHerder, Jennifer L Sargent, Russell T Turner, Urszula T Iwaniec",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6865368/
Effects of spaceflight on cancellous and cortical bone in proximal femur in growing rats☆,"Amanda Gamboa, Adam J Branscum, Dawn A Olson, Lara H Sattgast, Urszula T Iwaniec, Russell T Turner",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7907224/
Evidence for increased thermogenesis in female C57BL/6J mice housed aboard the international space station,"Carmen P Wong, Urszula T Iwaniec, Russell T Turner",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8213760/
Leptin and environmental temperature as determinants of bone marrow adiposity in female mice,"Russell T Turner, Kira L Nesser, Kenneth A Philbrick, Carmen P Wong, Dawn A Olson, Adam J Branscum, Urszula T Iwaniec",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9582271/
Small changes in thermoregulation influence cancellous bone turnover balance in distal femur metaphysis in growing female mice,"Lara H Sattgast, Carmen P Wong, Adam J Branscum, Dawn A Olson, Allan M Aguirre-Burk, Urszula T Iwaniec, Russell T Turner",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10063413/
Bone Marrow Adipose Tissue Is Not Required for Reconstitution of the Immune System following Irradiation in Male Mice,"Jessica A Keune, Carmen P Wong, Adam J Branscum, Scott A Menn, Urszula T Iwaniec, Russell T Turner",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10889206/
Simulated Microgravity Promotes Horizontal Gene Transfer of Antimicrobial Resistance Genes between Bacterial Genera in the Absence of Antibiotic Selective Pressure,"Camilla Urbaniak, Tristan Grams, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8468678/
Understanding the Complexities and Changes of the Astronaut Microbiome for Successful Long-Duration Space Missions,"Donatella Tesei, Anna Jewczynko, Anne M Lynch, Camilla Urbaniak",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031868/
Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms,"Rosa Santomartino, Nils J H Averesch, Marufa Bhuiyan, Charles S Cockell, Jesse Colangelo, Yosephine Gumulya, Benjamin Lehner, Ivanna Lopez-Ayala, Sean McMahon, Anurup Mohanty, Sergio R Santa Maria, Camilla Urbaniak, Rik Volger, Jiseon Yang, Luis Zea",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/
Roll maneuvers are essential for active reorientation ofCaenorhabditis elegansin 3D media,"Alejandro Bilbao, Amar K Patel, Mizanur Rahman, Siva A Vanapalli, Jerzy Blawzdziewicz",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/
Development of a size-separation technique to isolateCaenorhabditis elegansembryos using mesh filters,"Nikita S Jhaveri, Maya K Mastronardo, JB Collins, Erik C Andersen",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/
NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength ofC. elegans,"Mizanur Rahman, Jennifer E Hewitt, Frank Van-Bussel, Hunter Edwards, Jerzy Blawzdziewicz, Nathaniel J Szewczyk, Monica Driscoll, Siva A Vanapalli",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/
"Swim exercise inCaenorhabditis elegansextends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration","Ricardo Laranjeiro, Girish Harinath, Jennifer E Hewitt, Jessica H Hartman, Mary Anne Royal, Joel N Meyer, Siva A Vanapalli, Monica Driscoll",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/
Molecular Muscle Experiment: Hardware and Operational Lessons for Future Astrobiology Space Experiments,"Amelia K Pollard, Christopher J Gaffney, Colleen S Deane, Michele Balsamo, Michael Cooke, Rebecca A Ellwood, Jennifer E Hewitt, Beata E Mierzwa, Alessandro Mariani, Siva A Vanapalli, Timothy Etheridge, Nathaniel J Szewczyk",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/
Tart Cherry Increases Lifespan inCaenorhabditis elegansby Altering Metabolic Signaling Pathways,"Shasika Jayarathne, Latha Ramalingam, Hunter Edwards, Siva A Vanapalli, Naima Moustaid-Moussa",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/
A Region of UNC-89 (obscurin) Lying Between Two Protein Kinase Domains is a Highly Elastic Spring Required for Proper Sarcomere Organization,"Hiroshi Qadota, Jasmine C Moody, Leila Lesanpezeshki, Taylor Moncrief, Deborah Kitzler, Purnima Devaki Bhat, Siva A Vanapalli, Andres F Oberhauser, Guy M Benian",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/
NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawlingC. elegans,"Mizanur Rahman, Hunter Edwards, Nikolajs Birze, Rebecca Gabrilska, Kendra P Rumbaugh, Jerzy Blawzdziewicz, Nathaniel J Szewczyk, Monica Driscoll, Siva A Vanapalli",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/
Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adultCaenorhabditis elegans,"Ricardo Laranjeiro, Girish Harinath, Amelia K Pollard, Christopher J Gaffney, Colleen S Deane, Siva A Vanapalli, Timothy Etheridge, Nathaniel J Szewczyk, Monica Driscoll",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/
Microfluidics-integrated spaceflight hardware for measuring muscle strength ofCaenorhabditis eleganson the International Space Station,"Purushottam Soni, Taslim Anupom, Leila Lesanpezeshki, Mizanur Rahman, Jennifer E Hewitt, Matthew Vellone, Louis Stodieck, Jerzy Blawzdziewicz, Nathaniel J Szewczyk, Siva A Vanapalli",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9640571/
A Compact Imaging Platform for ConductingC. elegansPhenotypic Assays on Earth and in Spaceflight,"Taslim Anupom, Siva A Vanapalli",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/
Mitochondrial sulfide promotes life span and health span through distinct mechanisms in developing versus adult treatedCaenorhabditis elegans,"Adriana Raluca Vintila, Luke Slade, Michael Cooke, Craig R G Willis, Roberta Torregrossa, Mizanur Rahman, Taslim Anupom, Siva A Vanapalli, Christopher J Gaffney, Nima Gharahdaghi, Csaba Szabo, Nathaniel J Szewczyk, Matthew Whiteman, Timothy Etheridge",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10410709/
Bisphosphonates attenuate age‐related muscle decline inCaenorhabditis elegans,"Luke Slade, Shelby E Bollen, Joseph J Bass, Bethan E Phillips, Kenneth Smith, Daniel J Wilkinson, Nathaniel J Szewczyk, Philip J Atherton, Timothy Etheridge",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751425/
Spaceflight Induces Strength Decline inCaenorhabditis elegans,"Purushottam Soni, Hunter Edwards, Taslim Anupom, Mizanur Rahman, Leila Lesanpezeshki, Jerzy Blawzdziewicz, Henry Cope, Nima Gharahdaghi, Daniel Scott, Li Shean Toh, Philip M Williams, Timothy Etheridge, Nathaniel Szewczyk, Craig R G Willis, Siva A Vanapalli",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/
Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics,"Georgios Marinos, Inga K Hamerich, Reena Debray, Nancy Obeng, Carola Petersen, Jan Taubenheim, Johannes Zimmermann, Dana Blackburn, Buck S Samuel, Katja Dierking, Andre Franke, Matthias Laudes, Silvio Waschina, Hinrich Schulenburg, Christoph Kaleta",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/
Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology,"Henry Cope, Jonas Elsborg, Samuel Demharter, J Tyson McDonald, Chiara Wernecke, Hari Parthasarathy, Hriday Unadkat, Mira Chatrathi, Jennifer Claudio, Sigrid Reinsch, Pinar Avci, Sara R Zwart, Scott M Smith, Martina Heer, Masafumi Muratani, Cem Meydan, Eliah Overbey, Jangkeun Kim, Christopher R Chin, Jiwoon Park, Jonathan C Schisler, Christopher E Mason, Nathaniel J Szewczyk, Craig R G Willis, Amr Salam, Afshin Beheshti",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/
Identification and characterization of a skin microbiome onCaenorhabditis eleganssuggests environmental microbes confer cuticle protection,"Nadia B Haghani, Robert H Lampe, Buck S Samuel, Sreekanth H Chalasani, Molly A Matty",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,"Yohei Matsunaga, Hiroshi Qadota, Nasab Ghazal, Leila Lesanpezeshki, Till Dorendorf, Jasmine C Moody, Arnaud Ahier, Courtney J Matheny, Siva A Vanapalli, Steven Zuryn, Olga Mayans, Jennifer Q Kwong, Guy M Benian",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/
New perspectives on viable microbial communities in low-biomass cleanroom environments,"Parag Vaishampayan, Alexander J Probst, Myron T La Duc, Emilee Bargoma, James N Benardini, Gary L Andersen, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/
Wild mouse gut microbiota limits initial tuberculosis infection in BALB/c mice,"Min Xie, Chen-Yu Tsai, Zachary L McAdams, Myo Oo, Mark Hansen, Maureen Dougher, Alexander Sansano, Anderson Watson, Katherine LoMauro, Rosleine Antilus-Sainte, Aaron Ericsson, Véronique Dartois, Martin Gengenbacher",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/
Microbiomes of the dust particles collected from the International Space Station and Spacecraft Assembly Facilities,"Aleksandra Checinska, Alexander J Probst, Parag Vaishampayan, James R White, Deepika Kumar, Victor G Stepanov, George E Fox, Henrik R Nilsson, Duane L Pierson, Jay Perry, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4624184/
"Draft Genome Sequences of TwoAspergillus fumigatusStrains, Isolated from the International Space Station","Nitin Kumar Singh, Adriana Blachowicz, Aleksandra Checinska, Clay Wang, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4945788/
Proteomic characterization ofAspergillus fumigatusisolated from air and surfaces of the International Space Station,"Adriana Blachowicz, Abby J Chiang, Jillian Romsdahl, Markus Kalkum, Clay C C Wang, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/
Draft Genome Sequences of Biosafety Level 2 Opportunistic Pathogens Isolated from the Environmental Surfaces of the International Space Station,"Aleksandra Checinska Sielaff, Nitin K Singh, Jonathan E Allen, James Thissen, Crystal Jaing, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5201052/
Draft Genome Sequences of Several Fungal Strains Selected for Exposure to Microgravity at the International Space Station,"Nitin K Singh, Adriana Blachowicz, Jillian Romsdahl, Clay Wang, Tamas Torok, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5391430/
Human presence impacts fungal diversity of inflated lunar/Mars analog habitat,"A Blachowicz, T Mayer, M Bashir, T R Pieber, P De León, K Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504618/
Erratum to: Whole metagenome profiles of particulates collected from the International Space Station,"Nicholas A Be, Aram Avila-Herrera, Jonathan E Allen, Nitin Singh, Aleksandra Checinska Sielaff, Crystal Jaing, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5580210/
Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water,"Jiseon Yang, Jennifer Barrila, C Mark Ott, Olivia King, Rebekah Bruce, Robert J C McLean, Cheryl A Nickerson",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/
"Draft Genome Sequences from a Novel Clade ofBacillus cereus Sensu LatoStrains, Isolated from the International Space Station","Kasthuri Venkateswaran, Aleksandra Checinska Sielaff, Shashikala Ratnayake, Robert K Pope, Thomas E Blank, Victor G Stepanov, George E Fox, Sandra P van Tongeren, Clinton Torres, Jonathan Allen, Crystal Jaing, Duane Pierson, Jay Perry, Sergey Koren, Adam Phillippy, Joy Klubnik, Todd J Treangen, M J Rosovitz, Nicholas H Bergman",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5552977/
Draft Genome Sequences ofAcinetobacterandBacillusStrains Isolated from Spacecraft-Associated Surfaces,"Arman Seuylemezian, Parag Vaishampayan, Kerry Cooper, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5805884/
KatharoSeq Enables High-Throughput Microbiome Analysis from Low-Biomass Samples,"Jeremiah J Minich, Qiyun Zhu, Stefan Janssen, Ryan Hendrickson, Amnon Amir, Russ Vetter, John Hyde, Megan M Doty, Kristina Stillwell, James Benardini, Jae H Kim, Eric E Allen, Kasthuri Venkateswaran, Rob Knight",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5864415/
Draft Genome Sequence of a Clinical Isolate ofFusarium fujikuroiIsolated from a Male Patient with Acute Myeloid Leukemia,"Camilla Urbaniak, Sanjeet Dadwal, Karine Bagramyan, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6013642/
"Draft Genome Sequence ofSolibacillus kalamii, Isolated from an Air Filter Aboard the International Space Station","Arman Seuylemezian, Nitin K Singh, Parag Vaishampayan, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5578834/
"Microbial Tracking-2, a metagenomics analysis of bacteria and fungi onboard the International Space Station","Camilla Urbaniak, Michael D Morrison, James B Thissen, Fathi Karouia, David J Smith, Satish Mehta, Crystal Jaing, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9241228/
Draft Genome Sequences of TwoFusarium oxysporumIsolates Cultured from InfectedZinnia hybridaPlants Grown on the International Space Station,"Camilla Urbaniak, Gioia Massa, Mary Hummerick, Christina Khodadad, Andrew Schuerger, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5958250/
Metabolomic Analysis ofAspergillus nigerIsolated From the International Space Station Reveals Enhanced Production Levels of the Antioxidant Pyranonigrin A,"Jillian Romsdahl, Adriana Blachowicz, Yi-Ming Chiang, Kasthuri Venkateswaran, Clay C C Wang",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7326050/
Multi-drug resistantEnterobacter bugandensisspecies isolated from the International Space Station and comparative genomic analyses with human pathogenic strains,"Nitin K Singh, Daniela Bezdan, Aleksandra Checinska Sielaff, Kevin Wheeler, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6251167/
Correction to: Succession and persistence of microbial communities and antimicrobial resistance genes associated with International Space Station environmental surfaces,"Nitin Kumar Singh, Jason M Wood, Fathi Karouia, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6280456/
"International Space Station conditions alter genomics, proteomics, and metabolomics inAspergillus nidulans","Jillian Romsdahl, Adriana Blachowicz, Abby J Chiang, Yi-Ming Chiang, Sawyer Masonjones, Junko Yaegashi, Stefanie Countryman, Fathi Karouia, Markus Kalkum, Jason E Stajich, Kasthuri Venkateswaran, Clay CC Wang",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098231/
Proteomic characterization ofAspergillus fumigatusisolated from air and surfaces of the International Space Station,"Adriana Blachowicz, Abby J Chiang, Jillian Romsdahl, Markus Kalkum, Clay C C Wang, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/
Genomic Characterization and Virulence Potential of TwoFusarium oxysporumIsolates Cultured from the International Space Station,"Camilla Urbaniak, Peter van Dam, Alexander Zaborin, Olga Zaborina, Jack A Gilbert, Tamas Torok, Clay C C Wang, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6426649/
Characterization of the total and viable bacterial and fungal communities associated with the International Space Station surfaces,"Aleksandra Checinska Sielaff, Camilla Urbaniak, Ganesh Babu Malli Mohan, Victor G Stepanov, Quyen Tran, Jason M Wood, Jeremiah Minich, Daniel McDonald, Teresa Mayer, Rob Knight, Fathi Karouia, George E Fox, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6452512/
Proteomic and Metabolomic Characteristics of Extremophilic Fungi Under Simulated Mars Conditions,"Adriana Blachowicz, Abby J Chiang, Andreas Elsaesser, Markus Kalkum, Pascale Ehrenfreund, Jason E Stajich, Tamas Torok, Clay C C Wang, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6529585/
MetaMiner: A Scalable Peptidogenomics Approach for Discovery of Ribosomal Peptide Natural Products with Blind Modifications from Microbial Communities,"Liu Cao, Alexey Gurevich, Kelsey L Alexander, C Benjamin Naman, Tiago Leão, Evgenia Glukhov, Tal Luzzatto-Knaan, Fernando Vargas, Robby Quinn, Amina Bouslimani, Louis Felix Nothias, Nitin K Singh, Jon G Sanders, Rodolfo A S Benitez, Luke R Thompson, Md-Nafiz Hamid, James T Morton, Alla Mikheenko, Alexander Shlemov, Anton Korobeynikov, Iddo Friedberg, Rob Knight, Kasthuri Venkateswaran, William H Gerwick, Lena Gerwick, Pieter C Dorrestein, Pavel A Pevzner, Hosein Mohimani",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6952069/
Draft Genome Sequences ofSphingomonasSpecies Associated with the International Space Station,"Swati Bijlani, Nitin K Singh, Christopher E Mason, Clay C C Wang, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7303416/
Draft Genome Sequences ofTremellomycetesStrains Isolated from the International Space Station,"Swati Bijlani, Nitin K Singh, Christopher E Mason, Clay C C Wang, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317102/
Draft Genome Sequences ofRhodotorula mucilaginosaStrains Isolated from the International Space Station,"Robert Daudu, Ceth W Parker, Nitin K Singh, Jason M Wood, Marilyne Debieu, Niamh B O’Hara, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7393961/
Draft Genome Sequences ofEnterobacterialesStrains Isolated from the International Space Station,"Achintya R Bharadwaj, Robert Daudu, Nitin K Singh, Jason M Wood, Marilyne Debieu, Niamh B O’Hara, Fathi Karouia, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7484075/
Draft Genome Sequences ofLactobacillalesIsolated from the International Space Station,"Achintya R Bharadwaj, Nitin K Singh, Jason M Wood, Marilyne Debieu, Niamh B O’Hara, Fathi Karouia, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7516158/
Draft Genome Sequences ofKlebsiellaSpecies Isolated from the International Space Station,"Samuel A Solomon, Achintya R Bharadwaj, Nitin K Singh, Jason M Wood, Marilyne Debieu, Niamh B O’Hara, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7561690/
Draft Genome Sequences ofBacillaceaeStrains Isolated from the International Space Station,"Robert Daudu, Nitin K Singh, Jason M Wood, Marilyne Debieu, Niamh B O'Hara, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7595942/
Assessing the Risk of Transfer of Microorganisms at the International Space Station Due to Cargo Delivery by Commercial Resupply Vehicles,"Snehit Mhatre, Jason M Wood, Aleksandra Checinska Sielaff, Maximilian Mora, Stefanie Duller, Nitin Kumar Singh, Fathi Karouia, Christine Moissl-Eichinger, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7677455/
"Methylobacterium ajmaliisp. nov., Isolated From the International Space Station","Swati Bijlani, Nitin K Singh, V V Ramprasad Eedara, Appa Rao Podile, Christopher E Mason, Clay C C Wang, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8005752/
Draft Genome Sequences ofAspergillusandPenicilliumSpecies Isolated from the International Space Station and Crew Resupply Vehicle Capsule,"Adriana Blachowicz, Nitin Kumar Singh, Jason M Wood, Marilyne Debieu, Niamh B O’Hara, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8104057/
MHC Diversity Across Time and Space,"Maria Cortazar‐Chinarro, Kayla C King, Mette Lillie",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12034939/
Effects of Simulated Microgravity on the Proteome and Secretome of the Polyextremotolerant Black FungusKnufia chersonesos,"Donatella Tesei, Abby J Chiang, Markus Kalkum, Jason E Stajich, Ganesh Babu Malli Mohan, Katja Sterflinger, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8012687/
Draft Genome Sequences of Various Bacterial Phyla Isolated from the International Space Station,"Anna C Simpson, Camilla Urbaniak, Nitin K Singh, Jason M Wood, Marilyne Debieu, Niamh B O’Hara, Christopher E Mason, Kasthuri Venkateswaran",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8086211/
Evaluating the lettuce metatranscriptome with MinION sequencing for future spaceflight food production applications,"Natasha J Haveman, Christina L M Khodadad, Anirudha R Dixit, Artemis S Louyakis, Gioia D Massa, Kasthuri Venkateswaran, Jamie S Foster",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8211661/
